model_slug,model_params_B,dataset,mode,engine,seed,mean_latency_ms,latency_ci_95_lower,latency_ci_95_upper,throughput_rps,cached_tokens_mean,gpu_energy_j,latency_reduction_vs_no_cache_pct
gemma4_31b,31.0,daily_dialog,templated,lmcache,789,60.446368,58.632977,62.259759,16.367939,256,9247.276,18.522
gemma4_31b,31.0,daily_dialog,templated,lmcache_meritkv,789,60.093234,58.290437,61.896031,16.640442,256,9209.459,18.998
gemma4_31b,31.0,daily_dialog,templated,lmcache_no_cache,999,74.177145,71.951831,76.402459,13.480945,0,11801.65,0.0
gemma4_31b,31.0,daily_dialog,templated,lmcache,999,60.448766,58.635303,62.262229,16.368458,256,9247.55,18.5076
gemma4_31b,31.0,daily_dialog,templated,lmcache_meritkv,999,60.095681,58.292811,61.898551,16.639765,256,9209.739,18.9836
gemma4_31b,31.0,dolly,rag,lmcache_no_cache,42,77.520615,75.194997,79.846233,12.899475,0,12366.053,0.0
gemma4_31b,31.0,dolly,rag,lmcache,42,63.942841,62.024556,65.861126,15.63858,768,9807.82,17.515
gemma4_31b,31.0,dolly,rag,lmcache_meritkv,42,63.572891,61.665704,65.480078,15.729585,768,9768.099,17.9923
gemma4_31b,31.0,dolly,rag,lmcache_no_cache,123,77.103126,74.790032,79.41622,12.969321,0,12318.104,0.0
gemma4_31b,31.0,dolly,rag,lmcache,123,63.557451,61.650727,65.464175,15.563175,768,9763.488,17.5683
gemma4_31b,31.0,dolly,rag,lmcache_meritkv,123,63.189494,61.293809,65.085179,15.825023,768,9723.921,18.0455
gemma4_31b,31.0,dolly,rag,lmcache_no_cache,456,77.096689,74.783788,79.40959,12.970404,0,12316.881,0.0
gemma4_31b,31.0,dolly,rag,lmcache,456,63.56145,61.654606,65.468294,15.563958,768,9763.948,17.5562
gemma4_31b,31.0,dolly,rag,lmcache_meritkv,456,63.193524,61.297718,65.08933,15.824014,768,9724.385,18.0334
gemma4_31b,31.0,dolly,rag,lmcache_no_cache,789,77.520106,75.194503,79.845709,12.899559,0,12384.33,0.0
gemma4_31b,31.0,dolly,rag,lmcache,789,63.56545,61.658486,65.472414,15.56474,768,9764.408,18.0013
gemma4_31b,31.0,dolly,rag,lmcache_meritkv,789,63.195509,61.299644,65.091374,15.823517,768,9724.629,18.4786
gemma4_31b,31.0,dolly,rag,lmcache_no_cache,999,77.079542,74.767156,79.391928,12.97329,0,12313.824,0.0
gemma4_31b,31.0,dolly,rag,lmcache,999,63.567972,61.660933,65.475011,15.565234,768,9764.699,17.5294
gemma4_31b,31.0,dolly,rag,lmcache_meritkv,999,63.200128,61.304124,65.096132,15.822361,768,9725.145,18.0066
gemma4_31b,31.0,dolly,templated,lmcache_no_cache,42,71.834183,69.679158,73.989208,13.920638,0,11371.672,0.0
gemma4_31b,31.0,dolly,templated,lmcache,42,58.726527,56.964731,60.488323,17.0277,768,8939.107,18.2471
gemma4_31b,31.0,dolly,templated,lmcache_meritkv,42,58.383467,56.631963,60.134971,17.127754,768,8902.554,18.7247
gemma4_31b,31.0,dolly,templated,lmcache_no_cache,123,71.447074,69.303662,73.590486,13.996062,0,11327.539,0.0
gemma4_31b,31.0,dolly,templated,lmcache,123,58.372576,56.621399,60.123753,16.945598,768,8898.702,18.2996
gemma4_31b,31.0,dolly,templated,lmcache_meritkv,123,58.031366,56.290425,59.772307,17.231676,768,8862.29,18.7771
gemma4_31b,31.0,dolly,templated,lmcache_no_cache,456,71.441159,69.297924,73.584394,13.997221,0,11326.423,0.0
gemma4_31b,31.0,dolly,templated,lmcache,456,58.37625,56.624962,60.127538,16.94645,768,8899.121,18.2876
gemma4_31b,31.0,dolly,templated,lmcache_meritkv,456,58.035067,56.294015,59.776119,17.230577,768,8862.713,18.7652
gemma4_31b,31.0,dolly,templated,lmcache_no_cache,789,70.975355,68.846094,73.104616,14.089083,0,11252.395,0.0
gemma4_31b,31.0,dolly,templated,lmcache,789,58.379923,56.628525,60.131321,16.947302,768,8899.541,17.7462
gemma4_31b,31.0,dolly,templated,lmcache_meritkv,789,58.040959,56.29973,59.782188,17.228828,768,8863.37,18.2238
gemma4_31b,31.0,dolly,templated,lmcache_no_cache,999,71.425398,69.282636,73.56816,14.000309,0,11323.632,0.0
gemma4_31b,31.0,dolly,templated,lmcache,999,58.382239,56.630772,60.133706,16.947839,768,8899.805,18.2612
gemma4_31b,31.0,dolly,templated,lmcache_meritkv,999,58.041132,56.299898,59.782366,17.228776,768,8863.406,18.7388
gemma4_31b,31.0,samsum,rag,lmcache_no_cache,42,90.056831,87.355126,92.758536,11.103898,0,14308.385,0.0
gemma4_31b,31.0,samsum,rag,lmcache,42,73.274273,71.076045,75.472501,13.647107,2048,11194.176,18.6355
gemma4_31b,31.0,samsum,rag,lmcache_meritkv,42,72.846443,70.66105,75.031836,13.727257,2049,11148.424,19.1106
gemma4_31b,31.0,samsum,rag,lmcache_no_cache,123,89.075753,86.40348,91.748026,11.226196,0,14173.967,0.0
gemma4_31b,31.0,samsum,rag,lmcache,123,72.832641,70.647662,75.01762,13.581305,2048,11143.578,18.2352
gemma4_31b,31.0,samsum,rag,lmcache_meritkv,123,72.409467,70.237183,74.581751,13.810098,2049,11098.255,18.7102
gemma4_31b,31.0,samsum,rag,lmcache_no_cache,456,89.564023,86.877102,92.250944,11.164995,0,14251.437,0.0
gemma4_31b,31.0,samsum,rag,lmcache,456,72.837225,70.652108,75.022342,13.581988,2048,11144.103,18.6758
gemma4_31b,31.0,samsum,rag,lmcache_meritkv,456,72.41681,70.244306,74.589314,13.808698,2049,11099.077,19.1452
gemma4_31b,31.0,samsum,rag,lmcache_no_cache,789,89.55664,86.869941,92.243339,11.165915,0,14250.037,0.0
gemma4_31b,31.0,samsum,rag,lmcache,789,72.841808,70.656554,75.027062,13.582671,2048,11144.628,18.664
gemma4_31b,31.0,samsum,rag,lmcache_meritkv,789,72.421428,70.248785,74.594071,13.807817,2049,11099.606,19.1334
gemma4_31b,31.0,samsum,rag,lmcache_no_cache,999,89.544324,86.857994,92.230654,11.167451,0,14247.935,0.0
gemma4_31b,31.0,samsum,rag,lmcache,999,72.844698,70.659357,75.030039,13.583101,2048,11144.959,18.6496
gemma4_31b,31.0,samsum,rag,lmcache_meritkv,999,72.424377,70.251646,74.597108,13.807255,2049,11099.944,19.119
gemma4_31b,31.0,samsum,templated,lmcache_no_cache,42,88.473319,85.819119,91.127519,11.302595,0,14073.621,0.0
gemma4_31b,31.0,samsum,templated,lmcache,42,71.55626,69.409572,73.702948,13.974711,1536,10944.8,19.1211
gemma4_31b,31.0,samsum,templated,lmcache_meritkv,42,71.141153,69.006918,73.275388,14.056253,1536,10900.355,19.5903
gemma4_31b,31.0,samsum,templated,lmcache_no_cache,123,87.996306,85.356417,90.636195,11.363864,0,14018.965,0.0
gemma4_31b,31.0,samsum,templated,lmcache,123,71.124984,68.991234,73.258734,13.90733,1536,10895.329,19.1728
gemma4_31b,31.0,samsum,templated,lmcache_meritkv,123,70.712112,68.590749,72.833475,14.141539,1536,10851.057,19.642
gemma4_31b,31.0,samsum,templated,lmcache_no_cache,456,87.989074,85.349402,90.628746,11.364798,0,14017.591,0.0
gemma4_31b,31.0,samsum,templated,lmcache,456,71.129459,68.995575,73.263343,13.908029,1536,10895.842,19.161
gemma4_31b,31.0,samsum,templated,lmcache_meritkv,456,70.716622,68.595123,72.838121,14.140637,1536,10851.575,19.6302
gemma4_31b,31.0,samsum,templated,lmcache_no_cache,789,87.417807,84.795273,90.040341,11.439066,0,13926.362,0.0
gemma4_31b,31.0,samsum,templated,lmcache,789,71.133935,68.999917,73.267953,13.908728,1536,10896.356,18.6276
gemma4_31b,31.0,samsum,templated,lmcache_meritkv,789,70.718832,68.597267,72.840397,14.140195,1536,10851.846,19.1025
gemma4_31b,31.0,samsum,templated,lmcache_no_cache,999,87.969783,85.33069,90.608876,11.36729,0,14014.157,0.0
gemma4_31b,31.0,samsum,templated,lmcache,999,71.136758,69.002655,73.270861,13.909169,1536,10896.68,19.135
gemma4_31b,31.0,samsum,templated,lmcache_meritkv,999,70.724012,68.602292,72.845732,14.139159,1536,10852.423,19.6042
gemma4_31b,31.0,xsum,rag,lmcache_no_cache,42,126.169519,122.384433,129.954605,7.925683,0,19963.152,0.0
gemma4_31b,31.0,xsum,rag,lmcache,42,101.958822,98.900057,105.017587,9.807681,3840,15511.941,19.189
gemma4_31b,31.0,xsum,rag,lmcache_meritkv,42,101.366128,98.325144,104.407112,9.865027,3842,15448.821,19.6588
gemma4_31b,31.0,xsum,rag,lmcache_no_cache,123,125.489846,121.725151,129.254541,7.96861,0,19885.716,0.0
gemma4_31b,31.0,xsum,rag,lmcache,123,101.344306,98.303977,104.384635,9.760391,3840,15441.826,19.241
gemma4_31b,31.0,xsum,rag,lmcache_meritkv,123,100.754806,97.732162,103.77745,9.924882,3842,15378.951,19.7108
gemma4_31b,31.0,xsum,rag,lmcache_no_cache,456,125.47941,121.715028,129.243792,7.969272,0,19883.748,0.0
gemma4_31b,31.0,xsum,rag,lmcache,456,101.350683,98.310163,104.391203,9.760882,3840,15442.554,19.2292
gemma4_31b,31.0,xsum,rag,lmcache_meritkv,456,100.761232,97.738395,103.784069,9.924249,3842,15379.685,19.699
gemma4_31b,31.0,xsum,rag,lmcache_no_cache,789,126.167107,122.382094,129.95212,7.925834,0,19992.406,0.0
gemma4_31b,31.0,xsum,rag,lmcache,789,101.357061,98.316349,104.397773,9.761373,3840,15443.282,19.6644
gemma4_31b,31.0,xsum,rag,lmcache_meritkv,789,100.771453,97.748309,103.794597,9.923243,3842,15380.823,20.1286
gemma4_31b,31.0,xsum,rag,lmcache_no_cache,999,125.451599,121.688051,129.215147,7.971039,0,19878.829,0.0
gemma4_31b,31.0,xsum,rag,lmcache,999,101.361082,98.32025,104.401914,9.761682,3840,15443.741,19.203
gemma4_31b,31.0,xsum,rag,lmcache_meritkv,999,100.771761,97.748608,103.794914,9.923212,3842,15380.887,19.6728
gemma4_31b,31.0,xsum,templated,lmcache_no_cache,42,124.15931,120.434531,127.884089,8.053993,0,19730.552,0.0
gemma4_31b,31.0,xsum,templated,lmcache,42,99.922299,96.92463,102.919968,10.007558,3840,15268.242,19.5209
gemma4_31b,31.0,xsum,templated,lmcache_meritkv,42,99.338749,96.358587,102.318911,10.066346,3842,15205.825,19.9909
gemma4_31b,31.0,xsum,templated,lmcache_no_cache,123,123.490451,119.785737,127.195165,8.097616,0,19654.016,0.0
gemma4_31b,31.0,xsum,templated,lmcache,123,99.320057,96.340455,102.299659,9.959305,3840,15199.229,19.5727
gemma4_31b,31.0,xsum,templated,lmcache_meritkv,123,98.739652,95.777462,101.701842,10.127423,3842,15137.054,20.0427
gemma4_31b,31.0,xsum,templated,lmcache_no_cache,456,123.480175,119.77577,127.18458,8.098289,0,19652.07,0.0
gemma4_31b,31.0,xsum,templated,lmcache,456,99.326307,96.346518,102.306096,9.959805,3840,15199.945,19.5609
gemma4_31b,31.0,xsum,templated,lmcache_meritkv,456,98.74595,95.783571,101.708328,10.126777,3842,15137.776,20.0309
gemma4_31b,31.0,xsum,templated,lmcache_no_cache,789,124.156693,120.431992,127.881394,8.054163,0,19759.427,0.0
gemma4_31b,31.0,xsum,templated,lmcache,789,99.332557,96.35258,102.312534,9.960306,3840,15200.661,19.9942
gemma4_31b,31.0,xsum,templated,lmcache_meritkv,789,98.755983,95.793304,101.718662,10.125748,3842,15138.899,20.4586
gemma4_31b,31.0,xsum,templated,lmcache_no_cache,999,123.452821,119.749236,127.156406,8.100084,0,19647.211,0.0
gemma4_31b,31.0,xsum,templated,lmcache,999,99.336498,96.356403,102.316593,9.960622,3840,15201.113,19.5348
gemma4_31b,31.0,xsum,templated,lmcache_meritkv,999,98.756269,95.793581,101.718957,10.125719,3842,15138.96,20.0049

